City_Name,SampleSite_ID,SamplePoint_ID,SampleLayer_ID,Borehole_Ksat_cmhr,BoreholeMeasurementDepth_cm,UpperDepth_cm,LowerDepth_cm,Kunsat_cmh,Park_Name,Latitude,Longitude,Land_Use,Sample_Layer,Surface_Subsurface,Layer_Designation,Total_HorizonDepth_cm,HR_Depth,Horizon,Horizon_Simple,ParentMaterials,Color,Primary_Color,Hue,Value,Chroma,numeric_texture,Texture,Predicted_Sand,Predicted_silt,Predicted_clay,Percent_Sand,Percent_Silt,Percent_Clay,VC_Sand_Percent,C_Sand_Percent,M_Sand_Percent,F_Sand_Percent,VF_Sand_Percent,Percent_Rock_Fragment,pHpH_Res_entry,M3_P_ppm,M3_K_ppm,M3_Mg_ppm,M3_Ca_ppm,pH_Acidity_Index,M3_CEC,K_Saturation_Percent,Mg_Saturation_Percent,Ca_Saturation_Percent,Salts,Exchangeable_Na,Zinc_ppm,Copper_ppm,Sulfur_ppm,Percent_Carbon,Percent_Nitrogen
Cleveland,CLS64,CLP131,CLS64CLP131L6,,,124,185,,Irma Park,41.44,-81.64,NATIVE,6,Subsurface,,61,,^C5u,C,,10YR 6/1,10YR 6/1,10YR,6,1,NA,vfsl,#REF!,#REF!,#REF!,,,,,,,,,0,,,,,,,,,,,,,,,,,
Cleveland,CLS65,CLP132,CLS65CLP132L1,,,,,0,,41.51,-81.62,NATIVE,1,Surface,,,,,,,,,,,,NA,,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS1,DP2,DS1DP2L1,,,0,25,0.29,,42.42,-83.22,UNDISTURBED,1,Surface,Surface,25.4,,^Au,A,Anthropogenic,10YR4/3,10YR4/3,10YR,4,3,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,15,,,,,,,,,,,,,,,,,
Detroit,DS1,DP2,DS1DP2L2,,,25,102,,,42.42,-83.22,UNDISTURBED,2,Subsurface,,76.2,,^Cu,C,Anthropogenic,10YR 5/3; 10YR 5/4,10YR 5/3,10YR,5,3,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,15,,,,,,,,,,,,,,,,,
Detroit,DS1,DP2,DS1DP2L3,,,102,457,,,42.42,-83.22,UNDISTURBED,3,Subsurface,,355.6,,2C,C,Glacial Till,2.5Y 5/4,2.5Y 5/4,2.5Y,5,4,NA,l,#REF!,#REF!,#REF!,,,,,,,,,10,,,,,,,,,,,,,,,,,
Detroit,DS1,DP1,DS1DP1L2,,,15,76,,,42.42,-83.22,DISTURBED,2,Subsurface,,60.96,,^A2u,A,Anthropogenic,10YR 4/3,10YR 4/3,10YR,4,3,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,20,,,,,,,,,,,,,,,,,
Detroit,DS1,DP1,DS1DP1L4,,,152,305,,,42.42,-83.22,DISTURBED,4,Subsurface,,152.4,,2C2,C,Glacial Till,10YR5/4,10YR5/4,10YR,5,4,NA,l,#REF!,#REF!,#REF!,,,,,,,,,10,8.3,5,114,330,4982,0,18,1.6,15.2,83.1,,,6.8,3,41.7,0.74,0.06
Detroit,DS1,DP1,DS1DP1L5,,,305,457,,,42.42,-83.22,DISTURBED,5,Subsurface,,152.4,,2C3,C,Glacial Till,10YR5/4,10YR5/4,10YR,5,4,NA,l,#REF!,#REF!,#REF!,,,,,,,,,10,,,,,,,,,,,,,,,,,
Detroit,DS2,DP3,DS2DP3L1,,,0,46,0.65,,42.43,-83.23,DISTURBED,1,Surface,Surface,45.72,,^Au,A,Anthropogenic,10YR4/4,10YR4/4,10YR,4,4,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,25,,,,,,,,,,,,,,,,,
Detroit,DS2,DP3,DS2DP3L2,,,46,122,,,42.43,-83.23,DISTURBED,2,Subsurface,,76.2,,^C1u,C,Anthropogenic,10YR5/3,10YR5/3,10YR,5,3,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,30,,,,,,,,,,,,,,,,,
Detroit,DS2,DP3,DS2DP3L3,1.934675507,124,122,152,,,42.43,-83.23,DISTURBED,3,Subsurface,,30.48,,^C2u,C,Anthropogenic,10YR4/2,10YR4/2,10YR,4,2,NA,cl,#REF!,#REF!,#REF!,,,,,,,,,15,,,,,,,,,,,,,,,,,
Detroit,DS2,DP3,DS2DP3L4,,,152,229,,,42.43,-83.23,DISTURBED,4,Subsurface,,76.2,,^C3,C,Anthropogenic,10YR4/4,10YR4/4,10YR,4,4,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS2,DP3,DS2DP3L5,,,229,264,,,42.43,-83.23,DISTURBED,5,Subsurface,,35.56,,2C4,C,Aeolian,10YR6/6,10YR6/6,10YR,6,6,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS2,DP3,DS2DP3L6,,,264,305,,,42.43,-83.23,DISTURBED,6,Subsurface,,40.64,,2Cg1,C,Aeolian,10YR6/2,10YR6/2,10YR,6,2,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS2,DP3,DS2DP3L7,,,305,457,,,42.43,-83.23,DISTURBED,7,Subsurface,,152.4,,2Cg2,C,Glacial Till,10YR5/1,10YR5/1,10YR,5,1,NA,c,#REF!,#REF!,#REF!,,,,,,,,,10,,,,,,,,,,,,,,,,,
Detroit,DS2,DP4,DS2DP4L2,,,20,61,,,42.43,-83.23,UNDISTURBED,2,Subsurface,,40.64,,^C1,C,Anthropogenic,10YR 5/4,10YR 5/4,10YR,5,4,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS2,DP4,DS2DP4L3,,,61,122,,,42.43,-83.23,UNDISTURBED,3,Subsurface,,60.96,,2C2,C,Aeolian,10YR6/4,10YR6/4,10YR,6,4,NA,s,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS2,DP4,DS2DP4L5,,,259,284,,,42.43,-83.23,UNDISTURBED,5,Subsurface,,25.4,,2Cg1,C,Aeolian,10YR6/3,10YR6/3,10YR,6,3,NA,s,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS2,DP4,DS2DP4L6,,,284,457,,,42.43,-83.23,UNDISTURBED,6,Subsurface,,172.72,,3Cg2,C,Glacial Till,10YR5/1,10YR5/1,10YR,5,1,NA,c,#REF!,#REF!,#REF!,,,,,,,,,10,,,,,,,,,,,,,,,,,
Detroit,DS3,DP6,DS3DP6L1,,,0,10,0.75,,42.4,-83.24,UNDISTURBED,1,Surface,Surface,10.16,,^Au,A,Anthropogenic,10YR4/2,10YR4/2,10YR,4,2,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,20,,,,,,,,,,,,,,,,,
Detroit,DS3,DP6,DS3DP6L2,,,10,41,,,42.4,-83.24,UNDISTURBED,2,Subsurface,,30.48,,^C1u,C,Anthropogenic,10YR6/2,10YR6/2,10YR,6,2,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,20,,,,,,,,,,,,,,,,,
Detroit,DS3,DP6,DS3DP6L3,,,41,86,,,42.4,-83.24,UNDISTURBED,3,Subsurface,,45.72,,^C2u,C,Anthropogenic,10YR7/4,10YR7/4,10YR,7,4,NA,fsl,#REF!,#REF!,#REF!,,,,,,,,,5,,,,,,,,,,,,,,,,,
Detroit,DS3,DP6,DS3DP6L4,0.0515,155,86,183,,,42.4,-83.24,UNDISTURBED,4,Subsurface,,96.52,,^C3,C,Anthropogenic,10YR6/4,10YR6/4,10YR,6,4,NA,fsl,#REF!,#REF!,#REF!,,,,,,,,,5,,,,,,,,,,,,,,,,,
Detroit,DS3,DP6,DS3DP6L5,,,183,457,,,42.4,-83.24,UNDISTURBED,5,Subsurface,,274.32,,2Cg,C,Lacustrine,10YR5/2,10YR5/2,10YR,5,2,NA,sil,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS3,DP5,DS3DP5L2,,,30,102,,,42.4,-83.24,DISTURBED,2,Subsurface,,71.12,,^Cu,C,Anthropogenic,concrete,2.5Y 8/1,,8,1,NA,,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS3,DP5,DS3DP5L3,,,102,132,,,42.4,-83.24,DISTURBED,3,Subsurface,,30.48,,2C1,C,Glacial Fluvial,10YR 6/2,10YR 6/2,10YR,6,2,NA,sicl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS3,DP5,DS3DP5L5,,,188,457,,,42.4,-83.24,DISTURBED,5,Subsurface,,218.44,,3C3,C,Lacustrine,10YR 6/2,10YR 6/2,10YR,6,2,NA,sil,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS4,DP8,DS4DP8L3,,,198,457,,,42.4,-83.24,UNDISTURBED,3,Subsurface,,259.08,,3C2,C,Lacustrine,10YR 5/2,10YR 5/2,10YR,5,2,NA,sil,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS4,DP7,DS4DP7L1,,,0,10,2.4,,42.4,-83.24,DISTURBED,1,Surface,Surface,10.16,,^A,A,Anthropogenic,10YR4/4,10YR4/4,10YR,4,4,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,10,,,,,,,,,,,,,,,,,
Detroit,DS4,DP7,DS4DP7L2,,,10,41,,,42.4,-83.24,DISTURBED,2,Subsurface,,30.48,,^C,C,Anthropogenic,10YR6/4,10YR6/4,10YR,6,4,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,10,,,,,,,,,,,,,,,,,
Detroit,DS4,DP7,DS4DP7L3,,,41,97,,,42.4,-83.24,DISTURBED,3,Subsurface,,55.88,,^Au,A,Anthropogenic,10YR4/3,10YR4/3,10YR,4,3,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,20,,,,,,,,,,,,,,,,,
Detroit,DS4,DP7,DS4DP7L4,,,97,109,,,42.4,-83.24,DISTURBED,4,Subsurface,,12.7,,2C1,C,Glacial Fluvial,2.5Y6/4,2.5Y6/4,2.5Y,6,4,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS4,DP7,DS4DP7L5,,,109,122,,,42.4,-83.24,DISTURBED,5,Subsurface,,12.7,,2C2,C,Glacial Fluvial,10YR6/3,10YR6/3,10YR,6,3,NA,cl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS4,DP7,DS4DP7L6,0.505480328,122,122,198,,,42.4,-83.24,DISTURBED,6,Subsurface,,96.52,,2C3,C,Glacial Fluvial,2.5YR6/4,2.5YR6/4,2.5YR,6,4,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS4,DP7,DS4DP7L7,,,198,457,,,42.4,-83.24,DISTURBED,7,Subsurface,,259.08,,3C4,C,Lacustrine,10YR5/2,10YR5/2,10YR,5,2,NA,sil,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS5,DP10,DS5DP10L1,,,0,41,1.4,,42.4,-83.24,UNDISTURBED,1,Surface,Surface,40.64,,^Au,A,Anthropogenic,10YR 4/3,10YR 4/3,10YR,4,3,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,15,,,,,,,,,,,,,,,,,
Detroit,DS5,DP10,DS5DP10L2,,,41,71,,,42.4,-83.24,UNDISTURBED,2,Subsurface,,30.48,,2C1,C,Glacial Fluvial,10YR 4/3,10YR 4/3,10YR,4,3,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS5,DP10,DS5DP10L3,,,71,102,,,42.4,-83.24,UNDISTURBED,3,Subsurface,,30.48,,2C2,C,Glacial Fluvial,10YR 6/4,10YR 6/4,10YR,6,4,NA,sicl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS5,DP10,DS5DP10L4,,,102,122,,,42.4,-83.24,UNDISTURBED,4,Subsurface,,20.32,,3C3,C,Aeolian,10YR 6/6,10YR 6/6,10YR,6,6,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS5,DP10,DS5DP10L5,3.927582149,148,122,203,,,42.4,-83.24,UNDISTURBED,5,Subsurface,,81.28,,3C4,C,Aeolian,10YR 7/6,10YR 7/6,10YR,7,6,NA,lfs,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS5,DP10,DS5DP10L6,,,203,457,,,42.4,-83.24,UNDISTURBED,6,Subsurface,,254,,4C5,C,Lacustrine,10YR 6/2,10YR 6/2,10YR,6,2,NA,sil,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS5,DP9,DS5DP9L2,0.3983,32,30,122,,,42.4,-83.24,DISTURBED,2,Subsurface,,91.44,,^A2u,A,Anthropogenic,10YR 4/3,10YR 4/3,10YR,4,3,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,10,,,,,,,,,,,,,,,,,
Detroit,DS5,DP9,DS5DP9L4,,,188,249,,,42.4,-83.24,DISTURBED,4,Subsurface,,60.96,,3C2,C,Lacustrine,10YR 5/4,10YR 5/4,10YR,5,4,NA,sil,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS5,DP9,DS5DP9L5,,,249,457,,,42.4,-83.24,DISTURBED,5,Subsurface,,208.28,,3C3,C,Lacustrine,10YR 5/1,10YR 5/1,10YR,5,1,NA,sil,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS6,DP12,DS6DP12L3,,,132,183,,,42.4,-83.25,UNDISTURBED,3,Subsurface,,50.8,,3C1,C,Aeolian,10YR 6/6,10YR 6/6,10YR,6,6,NA,fsl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS6,DP12,DS6DP12L4,,,183,224,,,42.4,-83.25,UNDISTURBED,4,Subsurface,,40.64,,4C2,C,Lacustrine,10YR 5/4,10YR 5/4,10YR,5,4,NA,sil,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS6,DP12,DS6DP12L5,,,224,457,,,42.4,-83.25,UNDISTURBED,5,Subsurface,,233.68,,4C3,C,Lacustrine,10YR 5/2,10YR 5/2,10YR,5,2,NA,sil,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS6,DP11,DS6DP11L1,0,80,0,86,0.38,,42.4,-83.25,DISTURBED,1,Surface,Surface,86.36,,^Au,A,Anthropogenic,10YR 4/3; 10YR 3/2,10YR 4/3,10YR,4,3,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,15,,,,,,,,,,,,,,,,,
Detroit,DS6,DP11,DS6DP11L2,,,86,127,,,42.4,-83.25,DISTURBED,2,Subsurface,,40.64,,2C1,C,Glacial Fluvial,10YR 6/2,10YR 6/2,10YR,6,2,NA,sicl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS6,DP11,DS6DP11L3,,,127,178,,,42.4,-83.25,DISTURBED,3,Subsurface,,50.8,,3C2,C,Aeolian,10YR 5/4,10YR 5/4,10YR,5,4,NA,fsl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS6,DP11,DS6DP11L4,,,178,213,,,42.4,-83.25,DISTURBED,4,Subsurface,,35.56,,4C3,C,Lacustrine,10YR 5/4,10YR 5/4,10YR,5,4,NA,sil,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS6,DP11,DS6DP11L5,,,213,457,,,42.4,-83.25,DISTURBED,5,Subsurface,,243.84,,4C4,C,Lacustrine,10YR 6/2,10YR 6/2,10YR,6,2,NA,sil,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS7,DP13,DS7DP13L2,,,15,61,,,42.4,-83.25,DISTURBED,2,Subsurface,,45.72,,^Cu,C,Anthropogenic,10YR 4/4; 10YR 5/6,10YR 4/4,10YR,4,4,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,10,,,,,,,,,,,,,,,,,
Detroit,DS7,DP13,DS7DP13L4,,,152,259,,,42.4,-83.25,DISTURBED,4,Subsurface,,106.68,,2C1,C,Aeolian,10YR 6/4,10YR 6/4,10YR,,4,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS7,DP13,DS7DP13L5,,,259,274,,,42.4,-83.25,DISTURBED,5,Subsurface,,15.24,,3C2,C,Lacustrine,10YR 5/3; 10YR 5/4,10YR 5/3,10YR,6,3,NA,si,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS7,DP13,DS7DP13L6,,,274,457,,,42.4,-83.25,DISTURBED,6,Subsurface,,182.88,,3C3,C,Lacustrine,10YR 5/2,10YR 5/2,10YR,5,2,NA,si,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS7,DP14,DS7DP14L1,,,0,20,13.6,,42.4,-83.25,UNDISTURBED,1,Surface,Surface,20.32,,^Au,A,Anthropogenic,10YR 4/3,10YR 4/3,10YR,4,3,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,15,,,,,,,,,,,,,,,,,
Detroit,DS7,DP14,DS7DP14L2,,,20,107,,,42.4,-83.25,UNDISTURBED,2,Subsurface,,86.36,,^Cu,C,Anthropogenic,10YR 5/6,10YR 5/6,10YR,5,6,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,15,,,,,,,,,,,,,,,,,
Detroit,DS7,DP14,DS7DP14L3,,,107,122,,,42.4,-83.25,UNDISTURBED,3,Subsurface,,15.24,,^Au',A,Anthropogenic,10YR 3/2,10YR 3/2,10YR,3,2,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,5,,,,,,,,,,,,,,,,,
Detroit,DS7,DP14,DS7DP14L4,1.941470331,129,122,249,,,42.4,-83.25,UNDISTURBED,4,Subsurface,,127,,2C1,C,Aeolian,10YR 7/4,10YR 7/4,10YR,7,4,NA,lfs,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS7,DP14,DS7DP14L5,,,249,290,,,42.4,-83.25,UNDISTURBED,5,Subsurface,,40.64,,2C2,C,Aeolian,10YR 7/3,10YR 7/3,10YR,7,3,NA,lfs,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS7,DP14,DS7DP14L6,,,290,320,,,42.4,-83.25,UNDISTURBED,6,Subsurface,,30.48,,3C3,C,Lacustrine,10YR 5/4,10YR 5/4,10YR,5,4,NA,sil,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS7,DP14,DS7DP14L7,,,320,457,,,42.4,-83.25,UNDISTURBED,7,Subsurface,,137.16,,3C4,C,Lacustrine,10YR 5/2,10YR 5/2,10YR,5,2,NA,sil,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS8,DP15,DS8DP15L2,,,30,122,,,42.4,-83.25,DISTURBED,2,Subsurface,,91.44,,^A2u,A,Anthropogenic,10YR 4/3,10YR 4/3,10YR,4,3,NA,fsl,#REF!,#REF!,#REF!,,,,,,,,,15,,,,,,,,,,,,,,,,,
Detroit,DS8,DP15,DS8DP15L4,,,152,274,,,42.4,-83.25,DISTURBED,4,Subsurface,,121.92,,2C1,C,Lacustrine,10YR 6/4,10YR 6/4,10YR,6,4,NA,sil,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS8,DP15,DS8DP15L5,,,274,417,,,42.4,-83.25,DISTURBED,5,Subsurface,,142.24,,2C2,C,Lacustrine,10YR 5/2,10YR 5/2,10YR,5,2,NA,sil,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS8,DP15,DS8DP15L6,,,417,457,,,42.4,-83.25,DISTURBED,6,Subsurface,,40.64,,3C3,C,Glacial Till,10YR 5/2,10YR 5/2,10YR,5,2,NA,cl,#REF!,#REF!,#REF!,,,,,,,,,15,,,,,,,,,,,,,,,,,
Detroit,DS8,DP16,DS8DP16L1,,,0,81,0.14,,42.4,-83.25,UNDISTURBED,1,Surface,Surface,81.28,,^A`u,A,Anthropogenic,10YR 4/3,10YR 4/3,10YR,4,3,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,15,,,,,,,,,,,,,,,,,
Detroit,DS8,DP16,DS8DP16L2,0,94,81,102,,,42.4,-83.25,UNDISTURBED,2,Subsurface,,20.32,,2A2,A,Aeolian,10YR 3/3,10YR 3/3,10YR,3,3,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,5,,,,,,,,,,,,,,,,,
Detroit,DS8,DP16,DS8DP16L3,,,102,152,,,42.4,-83.25,UNDISTURBED,3,Subsurface,,50.8,,2Btg1,B,Glacial Till,10YR 7/2,10YR 7/2,10YR,7,2,NA,scl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS8,DP16,DS8DP16L4,,,152,244,,,42.4,-83.25,UNDISTURBED,4,Subsurface,,91.44,,2Btg2,B,Glacial Till,10YR 6/2,10YR 6/2,10YR,6,2,NA,scl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS8,DP16,DS8DP16L5,,,244,356,,,42.4,-83.25,UNDISTURBED,5,Subsurface,,111.76,,3C1,C,Lacustrine,10YR 5/3,10YR 5/3,10YR,5,3,NA,sil,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS8,DP16,DS8DP16L6,,,356,457,,,42.4,-83.25,UNDISTURBED,6,Subsurface,,101.6,,3C2,C,Lacustrine,10YR 6/2,10YR 6/2,10YR,6,2,NA,sil,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS9,DP18,DS9DP18L2,,,51,71,,,42.39,-83.25,UNDISTURBED,2,Subsurface,,20.32,,^A2u,A,Anthropogenic,10YR 4/3,10YR 4/3,10YR,4,3,NA,lfs,#REF!,#REF!,#REF!,,,,,,,,,10,,,,,,,,,,,,,,,,,
Detroit,DS9,DP18,DS9DP18L3,,,71,97,,,42.39,-83.25,UNDISTURBED,3,Subsurface,,25.4,,2Bw1,B,Aeolian,10YR 5/4,10YR 5/4,10YR,5,4,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS9,DP18,DS9DP18L4,,,97,132,,,42.39,-83.25,UNDISTURBED,4,Subsurface,,35.56,,2Bw2,B,Aeolian,10YR 5/4,10YR 5/4,10YR,5,4,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS9,DP18,DS9DP18L6,,,152,213,,,42.39,-83.25,UNDISTURBED,6,Subsurface,,60.96,,3C2,C,Glacial Fluvial,10YR 5/4,10YR 5/4,10YR,5,4,NA,lfs,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS9,DP18,DS9DP18L7,,,213,239,,,42.39,-83.25,UNDISTURBED,7,Subsurface,,25.4,,3C3,C,Glacial Fluvial,10YR 6/2,10YR 6/2,10YR,6,2,NA,cl,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS9,DP18,DS9DP18L8,,,239,279,,,42.39,-83.25,UNDISTURBED,8,Subsurface,,40.64,,3C4,C,Glacial Fluvial,10YR 6/4,10YR 6/4,10YR,6,4,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS9,DP18,DS9DP18L9,,,279,371,,,42.39,-83.25,UNDISTURBED,9,Subsurface,,91.44,,4C5,C,Lacustrine,10YR 5/2,10YR 5/2,10YR,5,2,NA,sic,#REF!,#REF!,#REF!,,,,,,,,,5,,,,,,,,,,,,,,,,,
Detroit,DS9,DP18,DS9DP18L10,,,371,457,,,42.39,-83.25,UNDISTURBED,10,Subsurface,,86.36,,5C6,C,Glacial Till,10YR 5/2,10YR 5/2,10YR,5,2,NA,cl,#REF!,#REF!,#REF!,,,,,,,,,15,,,,,,,,,,,,,,,,,
Detroit,DS9,DP17,DS9DP17L1,,,0,61,1.7,,42.39,-83.25,DISTURBED,1,Surface,Surface,60.96,,^Au,A,Anthropogenic,10YR 5/3,10YR 5/3,10YR,5,3,NA,sl,#REF!,#REF!,#REF!,,,,,,,,,20,,,,,,,,,,,,,,,,,
Detroit,DS9,DP17,DS9DP17L2,,,61,91,,,42.39,-83.25,DISTURBED,2,Subsurface,,30.48,,^C1u,C,Anthropogenic,10YR 5/4,10YR 5/4,10YR,5,4,NA,cl,#REF!,#REF!,#REF!,,,,,,,,,15,,,,,,,,,,,,,,,,,
Detroit,DS9,DP17,DS9DP17L3,1.3996,94,91,122,,,42.39,-83.25,DISTURBED,3,Subsurface,,30.48,,^C2u,C,Anthropogenic,10YR 4/4,10YR 4/4,10YR,4,4,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,5,,,,,,,,,,,,,,,,,
Detroit,DS9,DP17,DS9DP17L4,,,122,137,,,42.39,-83.25,DISTURBED,4,Subsurface,,15.24,,2A2,A,Aeolian,10YR 3/2,10YR 3/2,10YR,3,2,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS9,DP17,DS9DP17L5,0.6868,148,137,198,,,42.39,-83.25,DISTURBED,5,Subsurface,,60.96,,2Bw,B,Aeolian,10YR 6/4,10YR 6/4,10YR,6,4,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS9,DP17,DS9DP17L6,,,198,229,,,42.39,-83.25,DISTURBED,6,Subsurface,,30.48,,3C1,C,Glacial Fluvial,10YR 6/2,10YR 6/2,10YR,6,2,NA,sil,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS9,DP17,DS9DP17L7,,,229,251,,,42.39,-83.25,DISTURBED,7,Subsurface,,22.86,,3C2,C,Glacial Fluvial,10YR 6/4,10YR 6/4,10YR,6,4,NA,ls,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS9,DP17,DS9DP17L8,,,251,274,,,42.39,-83.25,DISTURBED,8,Subsurface,,22.86,,3C3,C,Glacial Fluvial,2.5Y 5/3,2.5Y 5/3,2.5Y,5,3,NA,sil,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS9,DP17,DS9DP17L9,,,274,411,,,42.39,-83.25,DISTURBED,9,Subsurface,,137.16,,3C4,C,Glacial Fluvial,10YR 6/1,10YR 6/1,10YR,6,1,NA,sil,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,
Detroit,DS9,DP17,DS9DP17L10,,,411,457,,,42.39,-83.25,DISTURBED,10,Subsurface,,45.72,,4C5,C,Glacial Till,10YR 6/1,10YR 6/1,10YR,6,1,NA,cl,#REF!,#REF!,#REF!,,,,,,,,,20,,,,,,,,,,,,,,,,,
